minfd	nutrient	styr	stqtr	nutcvf
1101	4	1974	2	12.79
1101	4	1974	3	12.79
1101	4	1974	4	12.79
1101	5	1974	1	6.19
1101	5	1974	2	6.19
1101	5	1974	3	6.19
1101	5	1974	4	6.19
1101	6	1974	1	0.49
1101	6	1974	2	0.49
1101	6	1974	3	0.49
1101	6	1974	4	0.49
1101	7	1974	1	31.00
1101	7	1974	2	31.00
1101	7	1974	3	31.00
1101	7	1974	4	31.00
1101	8	1974	1	380.00
1101	8	1974	2	380.00
1101	8	1974	3	380.00
1101	8	1974	4	380.00
1101	9	1974	1	1.58
1101	9	1974	2	1.58
1101	9	1974	3	1.58
1101	9	1974	4	1.58
1101	10	1974	1	680.00
1101	10	1974	2	680.00
1101	10	1974	3	680.00
1101	10	1974	4	680.00
1101	11	1974	1	5.39
1101	11	1974	2	5.39
1101	11	1974	3	5.39
1101	11	1974	4	5.39
1101	12	1974	1	710.00
1101	12	1974	2	710.00
1101	12	1974	3	710.00
1101	12	1974	4	710.00
1101	13	1974	1	140.00
1101	13	1974	2	140.00
1101	13	1974	3	140.00
1101	13	1974	4	140.00
1101	14	1974	1	780.00
1101	14	1974	2	780.00
1101	14	1974	3	780.00
1101	14	1974	4	780.00
1101	15	1974	1	0.22
1101	15	1974	2	0.22
1101	15	1974	3	0.22
1101	15	1974	4	0.22
1101	16	1974	1	0.73
1101	16	1974	2	0.73
1101	16	1974	3	0.73
1101	16	1974	4	0.73
1101	17	1974	1	0.07
1101	17	1974	2	0.07
1101	17	1974	3	0.07
1101	17	1974	4	0.07
1101	18	1974	1	276.00
1101	18	1974	2	276.00
1101	18	1974	3	276.00
1101	18	1974	4	276.00
1101	19	1974	1	6.39
1101	19	1974	2	6.39
1101	19	1974	3	6.39
1101	19	1974	4	6.39
1101	20	1974	1	26.00
1101	20	1974	2	26.00
1101	20	1974	3	26.00
1101	20	1974	4	26.00
1101	21	1974	1	6.86
1101	21	1974	2	6.86
1101	21	1974	3	6.86
1101	21	1974	4	6.86
1201	2	1974	1	21.00
1201	2	1974	2	21.00
1201	2	1974	3	21.00
1201	2	1974	4	21.00
1201	4	1974	1	0.09
1201	4	1974	2	0.09
1201	4	1974	3	0.09
1201	4	1974	4	0.09
1201	5	1974	1	0.09
1201	5	1974	2	0.09
1201	5	1974	3	0.09
1201	5	1974	4	0.09
1201	7	1974	1	26.00
1201	7	1974	2	26.00
1201	7	1974	3	26.00
1201	7	1974	4	26.00
1201	8	1974	1	190.00
1201	8	1974	2	190.00
1201	8	1974	3	190.00
1201	8	1974	4	190.00
1201	9	1974	1	0.78
1201	9	1974	2	0.78
1201	9	1974	3	0.78
1201	9	1974	4	0.78
1201	10	1974	1	720.00
1201	10	1974	2	720.00
1201	10	1974	3	720.00
1201	10	1974	4	720.00
1201	11	1974	1	0.59
1201	11	1974	2	0.59
1201	11	1974	3	0.59
1201	11	1974	4	0.59
1201	15	1974	1	0.16
1201	15	1974	2	0.16
1201	15	1974	3	0.16
1201	15	1974	4	0.16
1201	16	1974	1	0.97
1201	16	1974	2	0.97
1201	16	1974	3	0.97
1201	16	1974	4	0.97
1201	17	1974	1	0.59
1201	17	1974	2	0.59
1201	17	1974	3	0.59
1201	17	1974	4	0.59
1201	18	1974	1	293.00
1201	18	1974	2	293.00
1201	18	1974	3	293.00
1201	18	1974	4	293.00
1201	19	1974	1	5.49
1201	19	1974	2	5.49
1201	19	1974	3	5.49
1201	19	1974	4	5.49
1201	20	1974	1	5.00
1201	20	1974	2	5.00
1201	20	1974	3	5.00
1201	20	1974	4	5.00
1301	2	1974	1	24.00
1301	2	1974	2	24.00
1301	2	1974	3	24.00
1301	2	1974	4	24.00
1301	3	1974	1	6.00
1301	3	1974	2	6.00
1301	3	1974	3	6.00
1301	3	1974	4	6.00
1301	4	1974	1	3.59
1301	4	1974	2	3.59
1301	4	1974	3	3.59
1301	4	1974	4	3.59
1301	5	1974	1	1.69
1301	5	1974	2	1.69
1301	5	1974	3	1.69
1301	5	1974	4	1.69
1301	6	1974	1	0.19
1301	6	1974	2	0.19
1301	6	1974	3	0.19
1301	6	1974	4	0.19
1301	7	1974	1	87.00
1301	7	1974	2	87.00
1301	7	1974	3	87.00
1301	7	1974	4	87.00
1301	8	1974	1	480.00
1301	8	1974	2	480.00
1301	8	1974	3	480.00
1301	8	1974	4	480.00
1301	9	1974	1	1.98
1301	9	1974	2	1.98
1301	9	1974	3	1.98
1301	9	1974	4	1.98
1301	10	1974	1	950.00
1301	10	1974	2	950.00
1301	10	1974	3	950.00
1301	10	1974	4	950.00
1301	11	1974	1	0.59
1301	11	1974	2	0.59
1301	11	1974	3	0.59
1301	11	1974	4	0.59
1301	12	1974	1	260.00
1301	12	1974	2	260.00
1301	12	1974	3	260.00
1301	12	1974	4	260.00
1301	14	1974	1	260.00
1301	14	1974	2	260.00
1301	14	1974	3	260.00
1301	14	1974	4	260.00
1301	15	1974	1	0.29
1301	15	1974	2	0.29
1301	15	1974	3	0.29
1301	15	1974	4	0.29
1301	16	1974	1	1.15
1301	16	1974	2	1.15
1301	16	1974	3	1.15
1301	16	1974	4	1.15
1301	17	1974	1	0.59
1301	17	1974	2	0.59
1301	17	1974	3	0.59
1301	17	1974	4	0.59
1301	18	1974	1	346.00
1301	18	1974	2	346.00
1301	18	1974	3	346.00
1301	18	1974	4	346.00
1301	19	1974	1	6.39
1301	19	1974	2	6.39
1301	19	1974	3	6.39
1301	19	1974	4	6.39
1301	21	1974	1	2.78
1301	21	1974	2	2.78
1301	21	1974	3	2.78
1301	21	1974	4	2.78
1601	2	1974	1	16.00
1601	2	1974	2	16.00
1601	2	1974	3	16.00
1601	2	1974	4	16.00
1601	3	1974	1	11.00
1601	3	1974	2	11.00
1601	3	1974	3	11.00
1601	3	1974	4	11.00
1601	4	1974	1	3.09
1601	4	1974	2	3.09
1601	4	1974	3	3.09
1601	4	1974	4	3.09
1601	5	1974	1	4.69
1601	5	1974	2	4.69
1601	5	1974	3	4.69
1601	5	1974	4	4.69
1601	6	1974	1	2.59
1601	6	1974	2	2.59
1601	6	1974	3	2.59
1601	6	1974	4	2.59
1601	7	1974	1	29.00
1601	7	1974	2	29.00
1601	7	1974	3	29.00
1601	7	1974	4	29.00
1601	8	1974	1	270.00
1601	8	1974	2	270.00
1601	8	1974	3	270.00
1601	8	1974	4	270.00
1601	9	1974	1	1.12
1601	9	1974	2	1.12
1601	9	1974	3	1.12
1601	9	1974	4	1.12
1601	10	1974	1	380.00
1601	10	1974	2	380.00
1601	10	1974	3	380.00
1601	10	1974	4	380.00
1601	11	1974	1	3.29
1601	11	1974	2	3.29
1601	11	1974	3	3.29
1601	11	1974	4	3.29
1601	12	1974	1	170.00
1601	12	1974	2	170.00
1601	12	1974	3	170.00
1601	12	1974	4	170.00
1601	13	1974	1	30.00
1601	13	1974	2	30.00
1601	13	1974	3	30.00
1601	13	1974	4	30.00
1601	14	1974	1	180.00
1601	14	1974	2	180.00
1601	14	1974	3	180.00
1601	14	1974	4	180.00
1601	15	1974	1	0.55
1601	15	1974	2	0.55
1601	15	1974	3	0.55
1601	15	1974	4	0.55
1601	16	1974	1	0.55
1601	16	1974	2	0.55
1601	16	1974	3	0.55
1601	16	1974	4	0.55
1601	17	1974	1	3.89
1601	17	1974	2	3.89
1601	17	1974	3	3.89
1601	17	1974	4	3.89
1601	18	1974	1	217.00
1601	18	1974	2	217.00
1601	18	1974	3	217.00
1601	18	1974	4	217.00
1601	19	1974	1	7.49
1601	19	1974	2	7.49
1601	19	1974	3	7.49
1601	19	1974	4	7.49
1601	20	1974	1	6.00
1601	20	1974	2	6.00
1601	20	1974	3	6.00
1601	20	1974	4	6.00
1601	21	1974	1	0.63
1601	21	1974	2	0.63
1601	21	1974	3	0.63
1601	21	1974	4	0.63
1701	2	1974	1	12.00
1701	2	1974	2	12.00
1701	2	1974	3	12.00
1701	2	1974	4	12.00
1701	3	1974	1	198.00
1701	3	1974	2	198.00
1701	3	1974	3	198.00
1701	3	1974	4	198.00
1701	4	1974	1	122.79
1701	4	1974	2	122.79
1701	4	1974	3	122.79
1701	4	1974	4	122.79
1701	5	1974	1	59.39
1701	5	1974	2	59.39
1701	5	1974	3	59.39
1701	5	1974	4	59.39
1701	6	1974	1	5.00
1701	6	1974	2	5.00
1701	6	1974	3	5.00
1701	6	1974	4	5.00
1701	7	1974	1	18.00
1701	7	1974	2	18.00
1701	7	1974	3	18.00
1701	7	1974	4	18.00
1701	8	1974	1	1900.00
1701	8	1974	2	1900.00
1701	8	1974	3	1900.00
1701	8	1974	4	1900.00
1701	9	1974	1	7.94
1701	9	1974	2	7.94
1701	9	1974	3	7.94
1701	9	1974	4	7.94
1701	10	1974	1	450.00
1701	10	1974	2	450.00
1701	10	1974	3	450.00
1701	10	1974	4	450.00
1701	11	1974	1	0.19
1701	11	1974	2	0.19
1701	11	1974	3	0.19
1701	11	1974	4	0.19
1701	12	1974	1	1320.00
1701	12	1974	2	1320.00
1701	12	1974	3	1320.00
1701	12	1974	4	1320.00
1701	13	1974	1	830.00
1701	13	1974	2	830.00
1701	13	1974	3	830.00
1701	13	1974	4	830.00
1701	14	1974	1	1740.00
1701	14	1974	2	1740.00
1701	14	1974	3	1740.00
1701	14	1974	4	1740.00
1701	15	1974	1	0.10
1701	15	1974	2	0.10
1701	15	1974	3	0.10
1701	15	1974	4	0.10
1701	16	1974	1	0.54
1701	16	1974	2	0.54
1701	16	1974	3	0.54
1701	16	1974	4	0.54
1701	17	1974	1	0.29
1701	17	1974	2	0.29
1701	17	1974	3	0.29
1701	17	1974	4	0.29
1701	18	1974	1	176.00
1701	18	1974	2	176.00
1701	18	1974	3	176.00
1701	18	1974	4	176.00
1701	19	1974	1	3.19
1701	19	1974	2	3.19
1701	19	1974	3	3.19
1701	19	1974	4	3.19
1701	20	1974	1	2.00
1701	20	1974	2	2.00
1701	20	1974	3	2.00
1701	20	1974	4	2.00
1701	21	1974	1	1.11
1701	21	1974	2	1.11
1701	21	1974	3	1.11
1701	21	1974	4	1.11
2201	2	1974	1	7.09
2201	2	1974	2	7.09
2201	2	1974	3	7.09
2201	2	1974	4	7.09
2201	3	1974	1	8.09
2201	3	1974	2	8.09
2201	3	1974	3	8.09
2201	3	1974	4	8.09
2201	4	1974	1	5.01
2201	4	1974	2	5.01
2201	4	1974	3	5.01
2201	4	1974	4	5.01
2201	5	1974	1	2.42
2201	5	1974	2	2.42
2201	5	1974	3	2.42
2201	5	1974	4	2.42
2201	6	1974	1	0.19
2201	6	1974	2	0.19
2201	6	1974	3	0.19
2201	6	1974	4	0.19
2201	8	1974	1	101.00
2201	8	1974	2	101.00
2201	8	1974	3	101.00
2201	8	1974	4	101.00
2201	9	1974	1	0.42
2201	9	1974	2	0.42
2201	9	1974	3	0.42
2201	9	1974	4	0.42
2201	10	1974	1	215.00
2201	10	1974	2	215.00
2201	10	1974	3	215.00
2201	10	1974	4	215.00
2201	11	1974	1	0.14
2201	11	1974	2	0.14
2201	11	1974	3	0.14
2201	11	1974	4	0.14
2201	12	1974	1	89.00
2201	12	1974	2	89.00
2201	12	1974	3	89.00
2201	12	1974	4	89.00
2201	13	1974	1	56.00
2201	13	1974	2	56.00
2201	13	1974	3	56.00
2201	13	1974	4	56.00
2201	14	1974	1	117.00
2201	14	1974	2	117.00
2201	14	1974	3	117.00
2201	14	1974	4	117.00
2201	15	1974	1	0.01
2201	15	1974	2	0.01
2201	15	1974	3	0.01
2201	15	1974	4	0.01
2201	16	1974	1	0.11
2201	16	1974	2	0.11
2201	16	1974	3	0.11
2201	16	1974	4	0.11
2201	17	1974	1	0.02
2201	17	1974	2	0.02
2201	17	1974	3	0.02
2201	17	1974	4	0.02
2201	18	1974	1	85.19
2201	18	1974	2	85.19
2201	18	1974	3	85.19
2201	18	1974	4	85.19
2201	19	1974	1	1.44
2201	19	1974	2	1.44
2201	19	1974	3	1.44
2201	19	1974	4	1.44
2201	21	1974	1	0.09
2201	21	1974	2	0.09
2201	21	1974	3	0.09
2201	21	1974	4	0.09
2202	2	1974	1	7.09
2202	2	1974	2	7.09
2202	2	1974	3	7.09
2202	2	1974	4	7.09
2202	3	1974	1	8.09
2202	3	1974	2	8.09
2202	3	1974	3	8.09
2202	3	1974	4	8.09
2202	4	1974	1	5.01
2202	4	1974	2	5.01
2202	4	1974	3	5.01
2202	4	1974	4	5.01
2202	5	1974	1	2.42
2202	5	1974	2	2.42
2202	5	1974	3	2.42
2202	5	1974	4	2.42
2202	6	1974	1	0.19
2202	6	1974	2	0.19
2202	6	1974	3	0.19
2202	6	1974	4	0.19
2202	8	1974	1	101.00
2202	8	1974	2	101.00
2202	8	1974	3	101.00
2202	8	1974	4	101.00
2202	9	1974	1	0.42
2202	9	1974	2	0.42
2202	9	1974	3	0.42
2202	9	1974	4	0.42
2202	10	1974	1	215.00
2202	10	1974	2	215.00
2202	10	1974	3	215.00
2202	10	1974	4	215.00
2202	11	1974	1	0.14
2202	11	1974	2	0.14
2202	11	1974	3	0.14
2202	11	1974	4	0.14
2202	12	1974	1	89.00
2202	12	1974	2	89.00
2202	12	1974	3	89.00
2202	12	1974	4	89.00
2202	13	1974	1	56.00
2202	13	1974	2	56.00
2202	13	1974	3	56.00
2202	13	1974	4	56.00
2202	14	1974	1	117.00
2202	14	1974	2	117.00
2202	14	1974	3	117.00
2202	14	1974	4	117.00
2202	15	1974	1	0.01
2202	15	1974	2	0.01
2202	15	1974	3	0.01
2202	15	1974	4	0.01
2202	16	1974	1	0.11
2202	16	1974	2	0.11
2202	16	1974	3	0.11
2202	16	1974	4	0.11
2202	17	1974	1	0.02
2202	17	1974	2	0.02
2202	17	1974	3	0.02
2202	17	1974	4	0.02
2202	18	1974	1	85.19
2202	18	1974	2	85.19
2202	18	1974	3	85.19
2202	18	1974	4	85.19
2202	19	1974	1	1.44
2202	19	1974	2	1.44
2202	19	1974	3	1.44
2202	19	1974	4	1.44
2202	21	1974	1	0.09
2202	21	1974	2	0.09
2202	21	1974	3	0.09
2202	21	1974	4	0.09
2203	2	1974	1	7.09
2203	2	1974	2	7.09
2203	2	1974	3	7.09
2203	2	1974	4	7.09
2203	3	1974	1	8.09
2203	3	1974	2	8.09
2203	3	1974	3	8.09
2203	3	1974	4	8.09
2203	4	1974	1	5.01
2203	4	1974	2	5.01
2203	4	1974	3	5.01
2203	4	1974	4	5.01
2203	5	1974	1	2.42
2203	5	1974	2	2.42
2203	5	1974	3	2.42
2203	5	1974	4	2.42
2203	6	1974	1	0.19
2203	6	1974	2	0.19
2203	6	1974	3	0.19
2203	6	1974	4	0.19
2203	8	1974	1	101.00
2203	8	1974	2	101.00
2203	8	1974	3	101.00
2203	8	1974	4	101.00
2203	9	1974	1	0.42
2203	9	1974	2	0.42
2203	9	1974	3	0.42
2203	9	1974	4	0.42
2203	10	1974	1	215.00
2203	10	1974	2	215.00
2203	10	1974	3	215.00
2203	10	1974	4	215.00
2203	11	1974	1	0.14
2203	11	1974	2	0.14
2203	11	1974	3	0.14
2203	11	1974	4	0.14
2203	12	1974	1	89.00
2203	12	1974	2	89.00
2203	12	1974	3	89.00
2203	12	1974	4	89.00
2203	13	1974	1	56.00
2203	13	1974	2	56.00
2203	13	1974	3	56.00
2203	13	1974	4	56.00
2203	14	1974	1	117.00
2203	14	1974	2	117.00
2203	14	1974	3	117.00
2203	14	1974	4	117.00
2203	15	1974	1	0.01
2203	15	1974	2	0.01
2203	15	1974	3	0.01
2203	15	1974	4	0.01
2203	16	1974	1	0.11
2203	16	1974	2	0.11
2203	16	1974	3	0.11
2203	16	1974	4	0.11
2203	17	1974	1	0.02
2203	17	1974	2	0.02
2203	17	1974	3	0.02
2203	17	1974	4	0.02
2203	18	1974	1	85.19
2203	18	1974	2	85.19
2203	18	1974	3	85.19
2203	18	1974	4	85.19
2203	19	1974	1	1.44
2203	19	1974	2	1.44
2203	19	1974	3	1.44
2203	19	1974	4	1.44
2203	21	1974	1	0.09
2203	21	1974	2	0.09
2203	21	1974	3	0.09
2203	21	1974	4	0.09
2204	2	1974	1	7.09
2204	2	1974	2	7.09
2204	2	1974	3	7.09
2204	2	1974	4	7.09
2204	3	1974	1	8.09
2204	3	1974	2	8.09
2204	3	1974	3	8.09
2204	3	1974	4	8.09
2204	4	1974	1	5.01
2204	4	1974	2	5.01
2204	4	1974	3	5.01
2204	4	1974	4	5.01
2204	5	1974	1	2.42
2204	5	1974	2	2.42
2204	5	1974	3	2.42
2204	5	1974	4	2.42
2204	6	1974	1	0.19
2204	6	1974	2	0.19
2204	6	1974	3	0.19
2204	6	1974	4	0.19
2204	8	1974	1	101.00
2204	8	1974	2	101.00
2204	8	1974	3	101.00
2204	8	1974	4	101.00
2204	9	1974	1	0.42
2204	9	1974	2	0.42
2204	9	1974	3	0.42
2204	9	1974	4	0.42
2204	10	1974	1	215.00
2204	10	1974	2	215.00
2204	10	1974	3	215.00
2204	10	1974	4	215.00
2204	11	1974	1	0.14
2204	11	1974	2	0.14
